Seconds	Time	Lux	CLA	CS	Activity
3429939360.000000	41160.163889	0.000000	0.000000	0.000000	0.101100
3429939540.000000	41160.165973	0.000000	0.000000	0.000000	0.031200
3429939720.000000	41160.168056	0.000000	0.000000	0.000000	0.034883
3429939900.000000	41160.170139	0.000000	0.000000	0.000000	0.041274
3429940080.000000	41160.172223	0.000000	0.000000	0.000000	0.049332
3429940260.000000	41160.174306	0.000000	0.000000	0.000000	0.031200
3429940440.000000	41160.176389	0.000000	0.000000	0.000000	0.034883
3429940620.000000	41160.178473	0.000000	0.000000	0.000000	0.034883
3429940800.000000	41160.180556	0.000000	0.000000	0.000000	0.031200
3429940980.000000	41160.182639	0.000000	0.000000	0.000000	0.302897
3429941160.000000	41160.184723	0.000000	0.000000	0.000000	0.034883
3429941340.000000	41160.186806	0.000000	0.000000	0.000000	0.034883
3429941520.000000	41160.188889	0.000000	0.000000	0.000000	0.034883
3429941700.000000	41160.190973	0.000000	0.000000	0.000000	0.038212
3429941880.000000	41160.193056	0.000000	0.000000	0.000000	0.411261
3429942060.000000	41160.195139	0.000000	0.000000	0.000000	0.114636
3429942240.000000	41160.197223	0.000000	0.000000	0.000000	0.348827
3429942420.000000	41160.199306	0.000000	0.000000	0.000000	0.174413
3429942600.000000	41160.201389	0.000000	0.000000	0.000000	0.034883
3429942780.000000	41160.203473	0.000000	0.000000	0.000000	0.260571
3429942960.000000	41160.205556	0.000000	0.000000	0.000000	0.051739
3429943140.000000	41160.207639	0.000000	0.000000	0.000000	0.034883
3429943320.000000	41160.209723	0.000000	0.000000	0.000000	0.034883
3429943500.000000	41160.211806	0.000000	0.000000	0.000000	0.265200
3429943680.000000	41160.213889	0.000000	0.000000	0.000000	0.038212
3429943860.000000	41160.215973	0.000000	0.000000	0.000000	0.086857
3429944040.000000	41160.218056	0.000000	0.000000	0.000000	0.034883
3429944220.000000	41160.220139	0.000000	0.000000	0.000000	0.034883
3429944400.000000	41160.222223	0.000000	0.000000	0.000000	0.034883
3429944580.000000	41160.224306	0.000000	0.000000	0.000000	0.206957
3429944760.000000	41160.226389	0.000000	0.000000	0.000000	0.041274
3429944940.000000	41160.228473	0.000000	0.000000	0.000000	0.229802
3429945120.000000	41160.230556	0.000000	0.000000	0.000000	0.031200
3429945300.000000	41160.232639	0.000000	0.000000	0.000000	0.034883
3429945480.000000	41160.234723	0.000000	0.000000	0.000000	0.031200
3429945660.000000	41160.236806	0.000000	0.000000	0.000000	0.273334
3429945840.000000	41160.238889	0.000000	0.000000	0.000000	0.271995
3429946020.000000	41160.240973	0.000000	0.000000	0.000000	0.300477
3429946200.000000	41160.243056	0.000000	0.000000	0.000000	0.110309
3429946380.000000	41160.245139	0.000000	0.000000	0.000000	0.038212
3429946560.000000	41160.247223	0.000000	0.000000	0.000000	0.038212
3429946740.000000	41160.249306	0.000000	0.000000	0.000000	0.162869
3429946920.000000	41160.251389	0.000000	0.000000	0.000000	0.034883
3429947100.000000	41160.253473	0.000000	0.000000	0.000000	0.034883
3429947280.000000	41160.255556	0.000000	0.000000	0.000000	0.162120
3429947460.000000	41160.257639	0.000000	0.000000	0.000000	0.034883
3429947640.000000	41160.259723	0.000000	0.000000	0.000000	0.031200
3429947820.000000	41160.261806	0.000000	0.000000	0.000000	0.034883
3429948000.000000	41160.263889	0.000000	0.000000	0.000000	0.034883
3429948180.000000	41160.265973	0.000000	0.000000	0.000000	0.469298
3429948360.000000	41160.268056	0.000000	0.000000	0.000000	0.324615
3429948540.000000	41160.270139	0.000000	0.000000	0.000000	0.317029
3429948720.000000	41160.272223	0.000000	0.000000	0.000000	0.259167
3429948900.000000	41160.274306	0.751970	2.608397	0.016174	0.306094
3429949080.000000	41160.276389	1.489960	2.175197	0.013868	0.295989
3429949260.000000	41160.278473	3.002025	5.099868	0.028386	0.526486
3429949440.000000	41160.280556	1.883616	1.944121	0.012607	0.288495
3429949620.000000	41160.282639	3.595065	3.989303	0.023126	0.321602
3429949800.000000	41160.284723	5.279297	6.812913	0.036068	0.232435
3429949980.000000	41160.286806	10.033968	16.221135	0.072432	0.311219
3429950160.000000	41160.288889	5.836996	8.772897	0.044354	0.330926
3429950340.000000	41160.290973	11.551145	17.617904	0.077238	0.074815
3429950520.000000	41160.293056	13.973367	20.008314	0.085194	0.482592
3429950700.000000	41160.295139	12.918259	19.865211	0.084726	0.282528
3429950880.000000	41160.297223	12.606253	17.761007	0.077724	0.369493
3429951060.000000	41160.299306	14.675273	15.784041	0.070902	0.209296
3429951240.000000	41160.301389	12.846090	12.283067	0.058161	0.222813
3429951420.000000	41160.303473	17.898787	20.753896	0.087610	0.358461
3429951600.000000	41160.305556	27.796672	40.867165	0.143948	0.284246
3429951780.000000	41160.307639	21.146504	25.709543	0.102970	0.426368
3429951960.000000	41160.309723	50.824862	62.422355	0.191334	0.516452
3429952140.000000	41160.311806	53.271119	71.660714	0.208820	0.475480
3429952320.000000	41160.313889	34.707124	44.435238	0.152548	0.267029
3429952500.000000	41160.315973	30.428502	39.322281	0.140114	0.214465
3429952680.000000	41160.318056	17.728719	20.091275	0.085464	0.246164
3429952860.000000	41160.320139	56.097221	70.764243	0.207185	0.222266
3429953040.000000	41160.322223	58.410578	76.268360	0.217028	0.317029
3429953220.000000	41160.324306	58.274495	80.160494	0.223720	0.260104
3429953400.000000	41160.326389	77.699327	106.880659	0.264578	0.265200
3429953580.000000	41160.328473	65.382232	83.612761	0.229481	0.449161
